row_id,Precip_T45,Precip,Temp,SoilTemp_T30,SoilTemp_T15
29,0.011131805164836805,0.0008437267419694194,299.9857299380832,303.6911432054308,303.4120645311143
30,0.013007757051013868,0.0005061856386063823,298.60073102315266,301.66936043633353,301.6432982550727
31,0.03416020868542091,0.00023307715624554248,303.10083410474994,302.44234220716686,302.3934176127115
32,0.023474496586345595,0.01562450145453198,296.5376233842638,299.2783882141113,300.68584382798934
33,0.04016911683800117,0.014104687320887876,293.896906153361,294.98858786688913,296.3325777689616
34,0.0188481628728141,0.012494825470149351,293.15844044155546,294.1226427714029,295.1380248175727
35,0.030805465562366408,0.004419156062304808,297.67469478183324,301.8058350457086,302.912080807156
36,0.0430730700326194,0.05622092698782666,293.1278848859999,294.121324412028,294.56724573771163
37,0.031224769337200087,0.009477981078326536,291.41671952141655,292.760359785292,294.0376179165311
38,0.04103830157043831,0.0390069714662431,293.6154988182916,295.03980857001415,296.0035250345865
39,0.030661162717365187,0.0015488198873399028,305.23637012905544,304.8095242818196,306.1171480814616
40,0.03168013392212288,0.00019776140421612354,296.56317676968047,297.9057807922363,298.4551906161838
41,0.013007757051013868,0.0005061856386063823,298.60073102315266,301.66936043633353,301.6432982550727
42,0.013007757051013868,0.0005061856386063823,298.60073102315266,301.66936043633353,301.6432982550727
43,0.020359468443416517,0.000927396762072874,304.9020168304443,309.1399008009169,309.96426722208656
44,0.010255661590122145,0.0024193606254456768,302.38154157002765,305.9108860439724,306.6577296786838
45,0.005617138726734083,0.0032899162647126445,302.79026010301374,306.899351755778,307.6977741665311
46,0.011801716668628615,0.0019196352836488018,297.92868783738874,301.48189298841686,302.17846535576706
47,0.04484100340130226,0.00035006617277844043,301.0622490353054,302.25054533216695,302.24526223076714
48,0.010444608314060133,0.009263359653651548,301.57328961690274,305.40459806654184,306.5211302863227
49,0.015450042469524305,0.018123128163516355,301.44761144849986,303.3672771030002,303.5996567620171
50,0.01688980756523506,0.009426437961757017,303.3253946516249,306.6517063564724,308.1504054599338
51,0.020068225247882765,0.0013740441676972637,295.9191934797499,298.7314372592502,299.30367694430885
52,0.023100700957797926,0.0002703300592301616,302.1482624901666,305.19121373494465,304.6127426995172
53,0.02912638781788246,0.0006290159103272686,304.2121079762777,311.2374593946669,311.3633394877116
54,0.01563134489776985,0.00026243244379742237,305.6699855804444,310.2805854797363,310.93442238701715
55,0.009652656300090712,0.0008794150230286846,305.52324078877774,309.5341336568197,310.8945515102811
56,0.0025434762072791273,0.0021412155506013164,297.2019625769721,300.95708287556965,301.8187865363227
57,0.007496532781146925,0.0024752101776002178,302.95704612731936,306.6590251498752,307.4949204338921
58,0.012619313581012648,0.0020698985931275615,302.6144788530138,306.6671306186252,307.81653501722553
59,0.005622130615734022,0.0040160796520112285,298.12643631829155,300.967320505778,301.35955259535046
60,0.007361781580470961,0.0008058330890534648,297.47717416551376,301.03202862209747,302.0868909200032
61,0.026934784634136122,0.00023349438875897022,305.26144065856926,310.4582764519585,311.13129196166994
62,0.006784942729495924,0.0002227953550217876,301.5598727332221,305.46611065334747,305.4461411370172
63,0.00411529539348976,0.0022938779470322856,302.6993150075277,306.32329381306965,307.03753653632276
64,0.046497684700511854,0.0029871991750596294,301.4045504675971,305.668074629042,306.570479244656
65,0.01831003723862068,0.0004294446584580669,305.7932223425971,310.4270210266113,311.85593931410057
66,0.012121301872753065,0.009797909009158445,300.8867390526666,304.96476516723635,306.30195710923937
67,0.012121301872753065,0.009797909009158445,300.8867390526666,304.96476516723635,306.30195710923937
68,0.02170492408993141,0.01072967861860974,295.04047169155547,298.1306777106391,300.0369668748644
69,0.008319881541751784,0.0020004591819642314,302.7336845821804,306.7881918165419,307.9278251647949
70,0.009233725054286879,7.390295237286182e-05,300.23595237731934,301.7298639085558,301.65892868041993
71,0.036338311417125624,0.0020052275535462627,304.9684502071804,310.0774821811252,310.2253512064616
72,0.007993203384899061,0.0003398588773606548,297.5208699120415,299.6385607401529,300.8279282463921
73,0.04612670539142982,0.0076385817405579814,300.9814873165554,301.05375713772247,300.98606626722545
74,0.010244664533161085,0.00462550734251721,301.69919022454155,305.45074064466684,306.916035885281
75,0.02941521702530281,0.00126113806933148,305.559943262736,309.09086651272247,310.62955042521156
76,0.014196258766673964,0.003972151028811766,298.0124497731527,303.2120253668891,303.8617227342394
77,0.010404688103221815,0.00032145594328625293,305.62581240336107,310.39527732001415,311.81669777764216
78,0.0024615049195517713,0.0013729116794465313,303.88263206481935,307.6099094814724,308.51325810750325
79,0.05007105766060249,0.0009619078513978252,302.5832505544027,304.9213678148058,304.3493041144477
80,0.026149240119480055,0.0015106878158448467,305.12222082349984,309.8912408616807,311.44250072903105
81,0.005911868793987196,0.0018529376861451397,303.23688011169435,307.71260587904186,308.7561888800727
82,0.049192291481517714,0.0024794272062180767,302.3231539832221,308.1662896898058,308.8980562845866
83,0.01723444162132637,0.00018995319575054737,300.43314747280544,302.3476373460557,302.9046480814615
84,0.018721428496860426,0.0009190074083207378,298.0254868825277,300.902281443278,302.1373195224338
85,0.031702351553462904,0.0006681463596223125,305.02849252488875,308.8544081793891,308.3798488193088
86,0.020068225247882765,0.0013740441676972637,295.9191934797499,298.7314372592502,299.30367694430885
87,0.02145187257053749,0.0041941038247941265,302.9827405717638,303.4217530144586,303.0734848870171
88,0.02145187257053749,0.0041941038247941265,302.9827405717638,303.4217530144586,303.0734848870171
89,0.02145187257053749,0.0041941038247941265,302.9827405717638,303.4217530144586,303.0734848870171
90,0.020512354357265394,0.0001418075439332256,302.12473275926374,304.6255073547363,304.28505172729496
91,0.020512354357265394,0.0001418075439332256,302.12473275926374,304.6255073547363,304.28505172729496
92,0.031169217808269423,0.0012185654518006572,296.52323536343044,298.9734131707085,299.63223597208656
93,0.031169217808269423,0.0012185654518006572,296.52323536343044,298.9734131707085,299.63223597208656
94,0.14005230067493812,0.03130184923380597,294.3890719519721,293.93949932522247,294.2096665276421
95,0.020512354357265394,0.0001418075439332256,302.12473275926374,304.6255073547363,304.28505172729496
96,0.01991015372993843,0.012386762249171568,297.06056175231936,298.7918105231391,300.2337930467393
97,0.01991015372993843,0.012386762249171568,297.06056175231936,298.7918105231391,300.2337930467393
98,0.01991015372993843,0.012386762249171568,297.06056175231936,298.7918105231391,300.2337930467393
99,0.01831003723862068,0.0004294446584580669,305.7932223425971,310.4270210266113,311.85593931410057
100,0.011977148039363783,0.00506471906870587,302.18986405266656,305.9068767123752,307.24312464396166
101,0.02012537120106117,0.012415148961245848,297.0539482540554,299.85700692070844,301.3834512498644
102,0.011223447306178969,0.004741632091700865,299.72849252488874,304.1379096984863,305.0266098870172
103,0.014369022829555433,0.010482244836985899,296.6903306325277,300.18247892591694,301.98952763875326
104,0.00965299902679817,0.0005674294111130962,304.93130285474996,309.18753534952805,310.5448987325033
105,0.022585687024616163,0.01479413424700482,297.55279808044435,300.11341425577797,301.5473943922255
106,0.01388530133488075,0.006580703603923155,298.30843501620825,301.8784695943197,303.37815611097545
107,0.018015262467883986,0.0020002505657075176,296.55934104919436,300.47623977661135,300.8306680467394
108,0.018015262467883986,0.0020002505657075176,296.55934104919436,300.47623977661135,300.8306680467394
109,0.031169217808269423,0.0012185654518006572,296.52323536343044,298.9734131707085,299.63223597208656
110,0.031169217808269423,0.0012185654518006572,296.52323536343044,298.9734131707085,299.63223597208656
111,0.031169217808269423,0.0012185654518006572,296.52323536343044,298.9734131707085,299.63223597208656
112,0.031169217808269423,0.0012185654518006572,296.52323536343044,298.9734131707085,299.63223597208656
113,0.01121411917927162,0.0048038593408463726,302.1336303287082,306.416246287028,307.8754922654894
114,0.018015262467883986,0.0020002505657075176,296.55934104919436,300.47623977661135,300.8306680467394
115,0.08269688187363045,0.00275591825216992,298.3924193912082,299.51376690334746,299.85702980889215
116,0.018713366968654555,0.012275450575053526,298.80259734259715,301.85514602661135,302.99899486965603
117,0.01006982920887367,0.005520903217494322,299.45329721238875,302.81488995022244,303.8148097568088
118,0.027353239042781752,0.007609002935588194,295.91950272454153,299.568297068278,299.59671079847544
119,0.0019571453166236097,0.001234628903567625,298.13698319329154,302.02237692938905,303.05359013875324
120,0.003154543025516432,0.0012939802286027202,295.7906832800971,297.8474311828614,299.05882559882264
121,0.0038665503096808607,0.0009524754163621196,296.8651081932916,298.3100396898058,299.5181409200033
122,0.004092571122669142,0.003543519127070738,298.19259842766655,300.9718777974446,301.6879922654894
123,0.01690952180149452,0.001706280457675291,297.4514363182916,301.49660110473627,301.39956995646156
124,0.031169217808269423,0.0012185654518006572,296.52323536343044,298.9734131707085,299.63223597208656
125,0.0269026279282798,0.0010166696187852153,297.75210363599984,299.92080900404187,300.334932369656
126,0.018218186481021803,0.0012350461360810527,305.4073119693332,309.8545438130697,310.96657842000326
127,0.013806161267780226,0.0079064152118562,298.8953219519721,302.1301460266113,303.15823966132274
128,0.04567926822426216,0.004629411446749998,300.180109278361,305.0179986741808,305.2186563279894
129,0.0723587989640464,0.04550450359553082,291.1106431325277,292.70368660820856,293.9518648783366
130,0.009556961042903822,0.001207046854197813,296.94703636169436,300.4543213738335,301.5531832377116
131,0.04031879900219337,0.010657050358950926,292.6434122297499,294.2748346116808,295.2964612325033
132,0.02181777058365242,0.0009048513051865825,305.707648340861,310.17720006306973,311.61918258666987
133,0.012841206772350233,0.005995281684100462,303.70558670891654,307.0063450283475,308.43596861097546
134,0.019894924743198317,0.0005043229934571514,305.53970129224984,310.036802927653,311.38117802937825
135,0.01681847570660011,0.0006562403318284282,304.49097624884706,308.78990080091694,309.0612670050727
136,0.05568334160568611,0.0035433403131364116,300.65275467766656,306.1606690300835,306.6788125779894
137,0.025977638347171705,0.00014739547938091846,304.50412729051374,309.3031169467502,308.3899074130588
138,0.003906813247226637,0.0017715773460267314,304.12261144849987,307.8036757575141,308.72910012139215
139,0.04801235793354408,0.0002922496673463115,303.47995736863874,301.52015253702797,302.0893160502116
140,0.0404221534562339,0.0063572308894990215,297.54130176968044,299.9649713304308,300.9395927429199
141,0.01129811702492134,0.0007352164861558208,304.265216700236,309.12831225925015,310.42226418389214
142,0.016324651224636,0.014182560789286924,293.36274816724995,295.5775418599447,296.99393302069774
143,0.006509405357860487,0.006345637786090208,302.8317043304443,307.25980097452793,308.02218280368373
144,0.00807591973068611,0.0030057511207459697,302.2535142262777,305.45903057522247,306.0986856248644
145,0.40567530391933815,0.17908937548369153,284.643683497111,287.62110739813915,288.38630498250325
146,0.005076971633457106,0.0030521384355424175,303.61671952141654,307.4013211568197,308.5165078904893
147,0.00791187284710304,0.004363336312472654,304.4163831498888,308.6194038391113,310.058955807156
148,0.01506715713264839,0.000917129862010313,304.8489894866944,310.01970223320853,310.2427774217394
149,0.007156711800121229,0.0032938501712678203,302.85477290683326,306.55523283216695,307.8533839755588
150,0.04796752033951179,0.005123653161227537,297.9771144866943,302.039879099528,302.38676613701705
151,0.003997859342121046,0.001845174181163145,301.4174248165554,306.2619765387641,307.4524453904894
152,0.023719337565921705,0.002441816675364805,301.8608655717637,305.2859131707085,306.5779716491699
153,0.055761438591503065,0.002958007800280882,301.8591565873887,305.79070917765296,306.58022316826714
154,0.024105486257099074,0.018989034640490843,295.9902004241943,298.1751818339029,299.44101960923933
155,0.0269026279282798,0.0010166696187852153,297.75210363599984,299.92080900404187,300.334932369656
156,0.009281140549205702,0.007084631073176695,301.8546372731526,305.4096599155002,306.3412203470867
157,0.012907293422244948,0.011248194324672056,302.7774291568332,306.94596633911135,307.3830226474338
158,0.007327240688823622,0.0027938864108918438,302.904572168986,306.8080051845974,307.5115871005588
159,0.009609219415210646,0.0006524554368851909,302.3262952592638,306.4729031880697,306.15166414048934
160,0.014825549705051344,0.004240640151202513,301.9399562835694,304.71729880438915,305.8833047654894
161,0.01540691850902931,0.00846967910498364,303.0216565873888,306.0928847418891,307.3739731682671
162,0.025117021782421034,0.00017499242991192432,305.6464667002361,309.9481473286947,308.9611910502116
163,0.005889293534778517,0.0009389153596757183,301.95412729051367,306.6328315734863,306.77662073771165
164,0.0072725981307257825,0.00011514936655743213,303.2287854936388,303.98214797973634,303.8197848002116
165,0.02145187257053749,0.0041941038247941265,302.9827405717638,303.4217530144586,303.0734848870171
166,0.04964799879314796,0.0002579471942780742,303.6458970387777,301.893052927653,302.40994322035044
167,0.010791224224590223,0.0007131031629441509,298.418781153361,302.13684090508355,302.57072338528104
168,0.02145187257053749,0.0041941038247941265,302.9827405717638,303.4217530144586,303.0734848870171
169,0.02145187257053749,0.0041941038247941265,302.9827405717638,303.4217530144586,303.0734848870171
170,0.03298294244530098,0.0010048082944749126,296.8462659623888,298.936754099528,299.80759947035045
171,0.021297407133602064,0.0018193206664918193,303.40848926968044,310.32174758911134,311.77094039916994
172,0.02316988704922096,0.0107445499774812,298.4985012054443,301.36255705091685,303.1210977342394
173,0.013741058094524305,0.0005136064168809185,305.7294582366943,310.24705683390306,311.55916197035043
174,0.02627086339714424,0.013097070800959898,295.49748666551375,297.0191705491807,298.45572230021156
175,0.022475552542232435,0.014638208496272398,296.8303968217638,298.8980279710558,300.3092270745172
176,0.011140894873165053,0.0012884667989609966,296.9899779849582,299.5434001498752,300.35972078111433
177,0.011140894873165053,0.0012884667989609966,296.9899779849582,299.5434001498752,300.35972078111433
178,0.008107078058742445,0.0006342462179063091,297.0109903547499,300.7262343512641,301.3804022047255
179,0.011540409905933302,0.001810752498805357,297.85204938252775,301.32652732001407,301.83977177937817
180,0.008107078058742445,0.0006342462179063091,297.0109903547499,300.7262343512641,301.3804022047255
181,0.010791224224590223,0.0007131031629441509,298.418781153361,302.13684090508355,302.57072338528104
182,0.010791224224590223,0.0007131031629441509,298.418781153361,302.13684090508355,302.57072338528104
183,0.010791224224590223,0.0007131031629441509,298.418781153361,302.13684090508355,302.57072338528104
184,0.010791224224590223,0.0007131031629441509,298.418781153361,302.13684090508355,302.57072338528104
185,0.010791224224590223,0.0007131031629441509,298.418781153361,302.13684090508355,302.57072338528104
186,0.0269026279282798,0.0010166696187852153,297.75210363599984,299.92080900404187,300.334932369656
187,0.010791224224590223,0.0007131031629441509,298.418781153361,302.13684090508355,302.57072338528104
188,0.010791224224590223,0.0007131031629441509,298.418781153361,302.13684090508355,302.57072338528104
189,0.010886204226039808,0.0008730373260377178,296.9327188703749,299.9213135613336,300.78660880194764
190,0.014716488106273573,0.002072670209109617,297.7462768130832,301.321763865153,301.75648727416996
191,0.01101788578750984,0.001481109010875059,296.42267655266653,299.9249159918891,300.796992916531
192,0.03298294244530098,0.0010048082944749126,296.8462659623888,298.936754099528,299.80759947035045
193,0.015336093289874952,0.0011279514905808696,297.00126270718044,300.4819960700141,301.6059935675727
194,0.01868070362331764,0.007886879789531065,298.2868638356526,302.15803773668074,303.9425929599338
195,0.06470870671989815,0.04876313422888501,289.2401244693332,291.7056939866808,292.368086666531
196,0.022315558774494093,0.014805012094676329,296.07089161343043,297.8332330491808,298.99430736965604
197,0.021297407133602064,0.0018193206664918193,303.40848926968044,310.32174758911134,311.77094039916994
198,0.014716488106273573,0.002072670209109617,297.7462768130832,301.321763865153,301.75648727416996
199,0.02932370899441139,0.000873216139972044,297.4848456064859,299.7584500630697,300.54457863701714
200,0.01193070111992256,0.0008382580158112773,299.90008540683317,302.9445448981391,303.1579087151421
201,0.025599461777233046,0.0032816759225724468,298.74189313252765,305.7985867818196,307.26848814222546
202,0.011425939185642164,0.007730492102801634,297.5382201724582,300.88975431654194,302.3586248609755
203,0.038979095203899305,0.01156430755823834,291.69651010301374,293.19119745890305,294.6160196092394
204,0.03319827912571327,0.004312046515643431,295.8635999467637,300.67022306654184,301.7985608418783
205,0.005620819313548964,0.0026530555364487896,303.55323753356936,307.2866998460558,308.45422490437824
206,0.00987122653248207,0.0001942149278519878,301.656037012736,303.8787462870279,304.51831995646154
207,0.008920875175022047,0.004417487132251097,303.27657195197213,307.2528131273058,308.52672381930887
208,0.03471526203873054,0.0013777843591569194,305.3457017262777,311.63177905612525,312.178291744656
209,0.020949092490695875,0.0005435577508805522,305.07095129224984,308.9387180752224,309.95888527764214
210,0.014229577763103407,0.008380555259883238,300.9697902679443,304.16604554918075,305.2943290710449
211,0.030326005799793165,0.000929840552508665,305.3433308495416,307.3267931620281,307.7792574564616
212,0.010444608314060133,0.009263359653651548,301.57328961690274,305.40459806654184,306.5211302863227
213,0.011006128771327894,0.002969243275821043,302.50600988599984,306.7380995856391,307.5528251647949
214,0.05106484590294258,0.00025289570063335987,304.38700489468044,307.6384034050835,306.62634404500324
215,0.010164004547618788,0.007925145971476866,303.20187577141655,307.4415501064724,307.4456582811144
216,0.013511103374980848,0.008372910964190794,302.8691663530138,306.38062888251415,306.59910337660045
217,0.011051875336193007,0.0006620219823716411,304.36771235995826,309.70302471584745,311.0651515536838
218,0.019402292354129713,0.0005119970914719829,304.13176400926375,308.5427165561252,308.57588289048937
219,0.02258765397789375,0.014327176558673216,300.1721340179444,301.84598261515293,303.3392238193088
220,0.019562584145091932,0.000971906530558897,306.3096340179443,311.00738669501413,311.8130248175727
221,0.016951990110896986,0.01053097163408978,297.744415918986,300.4144830491808,301.4797945658365
222,0.020884734375499647,0.00020379637449963184,304.0077242957221,308.86231291029185,307.50264612833666
223,0.00680885909321205,0.001239918815791441,296.7253403981527,298.8497857835558,299.6406506856283
224,0.004864674789928358,0.006682314622104002,303.60944413079153,306.9473823547363,307.4726222568088
225,0.042902854068302076,0.03954895650118573,297.81078419155546,299.1024062262641,300.0952730814616
226,0.010349583609126967,0.00825334404677136,302.3384914398193,306.3343777974447,307.3764851040311
227,0.005856496078990858,0.003949560868441893,303.4587062835693,307.3409695943197,308.35312355889215
228,0.009994056804202955,0.0032610825178025493,302.52623015509715,306.2491401672363,307.54364547729494
229,0.03306124804737465,0.00032540475100262256,301.4854369693332,305.86172697279187,304.90293367173933
230,0.007308167202495497,0.0023938796398041973,303.26562902662494,307.4912896898058,308.35878219604496
231,0.04934741256954567,0.010817878591716124,292.60142546759715,293.83368335300025,294.63621817694764
232,0.005909663422130507,0.0020085654136536846,303.55274382697206,308.3157525804308,309.6120753818088
233,0.04244200585605995,0.0011288306590913066,303.537482325236,306.1036703321669,305.41138636271154
234,0.014716488106273573,0.002072670209109617,297.7462768130832,301.321763865153,301.75648727416996
235,0.019410502893947523,0.0018833360549805889,296.077960840861,300.0935249328613,300.3926363627116
236,0.014882248623393934,0.01258730207651837,293.8695244259304,295.8299018859863,297.29069408840604
237,0.0060175627303351575,0.0004756531593201885,296.5479695214166,298.78716642591684,299.77341978285045
238,0.007084038836978834,0.002662979709803892,302.8646090613471,306.78497458563913,307.52796622382266
239,0.024732214195751112,0.0002438357946275005,305.6831094953749,310.9085748460558,311.73270797729487
240,0.04996668992760078,0.01577847515314801,293.21590571933325,294.36095657348636,295.7560912238227
241,0.02731117306473152,0.00016627525061352344,305.26044782002765,309.48968921237525,308.4433091057671
242,0.011868265254520338,0.0005209675905106792,302.6546589745416,306.7248129102919,306.3751396179199
243,0.011763495190166395,0.0014896920797227153,304.8161498599582,309.29716534084747,310.53960359361434
244,0.014863041026615065,0.010058276998698545,296.86596539815275,299.48437779744467,300.96152742173933
245,0.008866173012279432,0.00018195127218945117,298.6669094085693,301.53507224188905,302.8309447394477
246,0.04801235793354408,0.0002922496673463115,303.47995736863874,301.52015253702797,302.0893160502116
247,0.02145187257053749,0.0041941038247941265,302.9827405717638,303.4217530144586,303.0734848870171
248,0.02145187257053749,0.0041941038247941265,302.9827405717638,303.4217530144586,303.0734848870171
249,0.016661477072261732,0.00098686729639752,302.29755176968047,304.9990208095975,304.6980128818088
250,0.016661477072261732,0.00098686729639752,302.29755176968047,304.9990208095975,304.6980128818088
251,0.02145187257053749,0.0041941038247941265,302.9827405717638,303.4217530144586,303.0734848870171
252,0.016661477072261732,0.00098686729639752,302.29755176968047,304.9990208095975,304.6980128818088
253,0.02145187257053749,0.0041941038247941265,302.9827405717638,303.4217530144586,303.0734848870171
254,0.03416020868542091,0.00023307715624554248,303.10083410474994,302.44234220716686,302.3934176127115
255,0.008987274749301832,0.00015010749071819873,303.86562360127766,305.06607810126405,304.8417791578505
256,0.08396519420864479,0.001347788321673704,300.04409582349984,299.5320340474446,299.66782082451715
257,0.024025779945873182,0.000350304591357542,306.053009668986,306.5296197679308,306.1560152689616
258,0.0625197708440055,0.00033403252333386035,303.08180198669436,302.26176495022247,302.46939417521156
259,0.07488874791386024,0.0003846666690705547,301.77550315856934,300.46982159084746,300.84991717868377
260,0.0625197708440055,0.00033403252333386035,303.08180198669436,302.26176495022247,302.46939417521156
261,0.07488874791386024,0.0003846666690705547,301.77550315856934,300.46982159084746,300.84991717868377
262,0.01991015372993843,0.012386762249171568,297.06056175231936,298.7918105231391,300.2337930467393
263,0.01121411917927162,0.0048038593408463726,302.1336303287082,306.416246287028,307.8754922654894
264,0.01991015372993843,0.012386762249171568,297.06056175231936,298.7918105231391,300.2337930467393
265,0.04996668992760078,0.01577847515314801,293.21590571933325,294.36095657348636,295.7560912238227
266,0.01991015372993843,0.012386762249171568,297.06056175231936,298.7918105231391,300.2337930467393
267,0.04153151510479347,0.031087481128871275,294.09369434780547,295.4503879970974,296.2689818488227
268,0.011140894873165053,0.0012884667989609966,296.9899779849582,299.5434001498752,300.35972078111433
269,0.009875056130908888,0.0010836354371903667,296.2308091481527,300.4037028842502,301.2173759460449
270,0.011140894873165053,0.0012884667989609966,296.9899779849582,299.5434001498752,300.35972078111433
271,0.009556961042903822,0.001207046854197813,296.94703636169436,300.4543213738335,301.5531832377116
272,0.011140894873165053,0.0012884667989609966,296.9899779849582,299.5434001498752,300.35972078111433
273,0.01101788578750984,0.001481109010875059,296.42267655266653,299.9249159918891,300.796992916531
274,0.008107078058742445,0.0006342462179063091,297.0109903547499,300.7262343512641,301.3804022047255
275,0.008107078058742445,0.0006342462179063091,297.0109903547499,300.7262343512641,301.3804022047255
276,0.008107078058742445,0.0006342462179063091,297.0109903547499,300.7262343512641,301.3804022047255
277,0.009195727093242567,0.00018227909773571582,301.230304590861,304.242222849528,304.82688115437827
278,0.007520985586666029,0.0007429799911378154,300.6000365787082,303.4307862175836,303.5110282897949
279,0.010886204226039808,0.0008730373260377178,296.9327188703749,299.9213135613336,300.78660880194764
280,0.01262601910354988,0.000571065294444395,296.6892835405137,299.81314298841687,300.9653794182671
281,0.008107078058742445,0.0006342462179063091,297.0109903547499,300.7262343512641,301.3804022047255
282,0.005616721494220656,0.0009814432737229595,296.70094803704154,300.671812693278,301.49957538180877
283,0.00950544772865669,0.0007820657369492778,296.46756045023596,299.9707004970975,301.0348401387531
284,0.00950544772865669,0.0007820657369492778,296.46756045023596,299.9707004970975,301.0348401387531
285,0.01262601910354988,0.000571065294444395,296.6892835405137,299.81314298841687,300.9653794182671
286,0.01262601910354988,0.000571065294444395,296.6892835405137,299.81314298841687,300.9653794182671
287,0.008107078058742445,0.0006342462179063091,297.0109903547499,300.7262343512641,301.3804022047255
288,0.008107078058742445,0.0006342462179063091,297.0109903547499,300.7262343512641,301.3804022047255
289,0.00863112209560768,0.0016607872125504741,297.2923108842637,300.94269485473626,301.74732928805884
290,0.011540409905933302,0.001810752498805357,297.85204938252775,301.32652732001407,301.83977177937817
291,0.013735812885784071,0.001447670805156065,298.21139725579155,301.6451362609863,301.58511683146156
292,0.010428142530940931,0.0009042254564164409,298.94463293287487,302.3579834832086,302.3485337151422
293,0.013367053849719923,0.00042567466467602344,297.906720606486,301.0219863043891,302.31652959187824
294,0.00950544772865669,0.0007820657369492778,296.46756045023596,299.9707004970975,301.0348401387531
295,0.1831598847937812,0.10416818474501355,288.22695715162496,290.28283157348625,291.1223509894477
296,0.04629127381565468,0.0006677440282700786,304.6926852332221,309.39970440334747,309.4586465623644
297,0.18143918810608284,0.0912075272676347,289.3766316307916,291.0054823981391,291.85150680541994
298,0.18143918810608284,0.0912075272676347,289.3766316307916,291.0054823981391,291.85150680541994
299,0.05757306216480629,0.0011074176904557476,301.9442748599582,303.6222195943197,303.3499768575032
300,0.04244200585605995,0.0011288306590913066,303.537482325236,306.1036703321669,305.41138636271154
301,0.02890765367271797,0.00032652233809216114,304.87663705613875,308.9259413825141,307.58292499118386
302,0.00863112209560768,0.0016607872125504741,297.2923108842637,300.94269485473626,301.74732928805884
303,0.004997354729198378,0.000995971905886961,297.50314530266655,301.3510498894586,302.1123086717394
304,0.030514729006313246,0.0008330575105546245,304.55019933912484,308.6606256273058,307.535811275906
305,0.002045062167667311,0.0005587718364594707,297.8513061099582,301.70448413425027,302.55411097208656
306,0.0016161620450247938,0.00044349645346386524,297.56038271586095,301.70400127834745,302.49002677069774
307,0.007243779284976881,0.0005040249702332744,299.93554005093046,304.11797697279195,304.6028956943088
308,0.007243779284976881,0.0005040249702332744,299.93554005093046,304.11797697279195,304.6028956943088
309,0.007243779284976881,0.0005040249702332744,299.93554005093046,304.11797697279195,304.6028956943088
310,0.006672602875255507,0.00018958066672070117,300.7606160057915,304.72770462036135,305.26985532972554
311,0.006672602875255507,0.00018958066672070117,300.7606160057915,304.72770462036135,305.26985532972554
312,0.011140894873165053,0.0012884667989609966,296.9899779849582,299.5434001498752,300.35972078111433
