row_id,X,Y,Presence,Week,WeekStart,ObsDate,Source
34,36.34171379796127,4.487284936315149,0,1,2020-02-18,,synthetic_background
35,38.138572473405425,0.8402208808932785,0,1,2020-02-18,,synthetic_background
36,36.802535646292355,0.8856267166960512,0,1,2020-02-18,,synthetic_background
37,36.68420375252407,1.4133704097110031,0,1,2020-02-18,,synthetic_background
38,38.07007145020133,0.8900869096942245,0,1,2020-02-18,,synthetic_background
39,37.33681748024523,4.20505522647566,0,1,2020-02-18,,synthetic_background
40,36.28991593565471,5.295795523043646,0,1,2020-02-18,,synthetic_background
41,38.60949685626226,5.067565287655466,0,1,2020-02-18,,synthetic_background
42,36.821106228341414,4.714077267651346,0,1,2020-02-18,,synthetic_background
43,38.103407380515996,2.968382959969185,0,1,2020-02-18,,synthetic_background
44,38.509011933583,2.4251025529874575,0,1,2020-02-18,,synthetic_background
45,36.51966900816442,2.192410678113369,0,1,2020-02-18,,synthetic_background
46,38.991266358818514,2.0439262090794745,0,1,2020-02-18,,synthetic_background
47,37.51613899835794,3.2360848160432285,0,1,2020-02-18,,synthetic_background
48,36.74801121592942,4.876460345216221,0,1,2020-02-18,,synthetic_background
49,36.57792704567398,0.4815023246162051,0,1,2020-02-18,,synthetic_background
50,36.28248664508051,2.0997926637045197,0,1,2020-02-18,,synthetic_background
51,38.35660493750515,4.084151920889455,0,1,2020-02-18,,synthetic_background
52,36.113818279093366,1.7486047690712165,0,1,2020-02-18,,synthetic_background
53,38.10504225201652,4.251904464010373,0,1,2020-02-18,,synthetic_background
54,38.69303411086888,1.8970776916252874,0,1,2020-02-18,,synthetic_background
55,36.28175932325228,4.150761424317515,0,1,2020-02-18,,synthetic_background
56,36.615066288723206,1.8267826474482205,0,1,2020-02-18,,synthetic_background
57,37.99798516881983,4.442990199294682,0,1,2020-02-18,,synthetic_background
58,38.47271794600461,4.49092702176733,0,1,2020-02-18,,synthetic_background
59,37.117919552224464,2.9443170088545956,0,1,2020-02-18,,synthetic_background
60,37.332846040765645,4.183511133653236,0,1,2020-02-18,,synthetic_background
61,36.207406211422025,5.185288605648033,0,1,2020-02-18,,synthetic_background
62,38.80450606318883,2.9883188670958236,0,1,2020-02-18,,synthetic_background
63,36.238199587554206,4.005068534931622,0,1,2020-02-18,,synthetic_background
64,36.319288003954384,1.1793903595318176,0,1,2020-02-18,,synthetic_background
65,37.004793943419685,0.6475627094224035,0,1,2020-02-18,,synthetic_background
66,38.80918925345276,4.854466181094178,0,1,2020-02-18,,synthetic_background
67,38.35644970561564,0.07880365327842576,0,1,2020-02-18,,synthetic_background
68,37.8,1.58333333300004,1,2,2020-02-25,2020-02-29,fao_swarm
69,38.092222222,4.89277777800004,1,2,2020-02-25,2020-02-25,fao_swarm
70,38.2366666670001,4.18277777800006,1,2,2020-02-25,2020-02-25,fao_swarm
71,37.207777778,4.85833333300008,1,2,2020-02-25,2020-02-26,fao_swarm
72,38.1683333330001,4.21972222200003,1,2,2020-02-25,2020-02-28,fao_swarm
73,38.1688888890001,4.21944444400003,1,2,2020-02-25,2020-02-28,fao_swarm
74,37.6655555560001,0.635277778000045,1,2,2020-02-25,2020-02-28,fao_swarm
75,37.6613888890001,0.755555556000047,1,2,2020-02-25,2020-02-28,fao_swarm
76,37.05,1.81666666700005,1,2,2020-02-25,2020-02-28,fao_swarm
77,38.8197222220001,4.31777777800005,1,2,2020-02-25,2020-03-01,fao_swarm
78,38.7891666670001,5.47416666700002,1,2,2020-02-25,2020-03-01,fao_swarm
79,38.723611111,5.47555555600007,1,2,2020-02-25,2020-03-01,fao_swarm
80,38.8197222220001,4.01777777800004,1,2,2020-02-25,2020-03-02,fao_swarm
81,38.1047222220001,4.30138888900007,1,2,2020-02-25,2020-03-02,fao_swarm
82,37.9872222220001,5.00638888900005,1,2,2020-02-25,2020-03-02,fao_swarm
83,38.010277778,4.99972222200006,1,2,2020-02-25,2020-03-02,fao_swarm
84,38.015277778,4.98916666700006,1,2,2020-02-25,2020-03-02,fao_swarm
85,38.021388889,4.97333333300003,1,2,2020-02-25,2020-03-02,fao_swarm
86,38.023055556,4.96222222200004,1,2,2020-02-25,2020-03-02,fao_swarm
87,38.023055556,4.96083333300004,1,2,2020-02-25,2020-03-02,fao_swarm
88,38.0225,4.9675,1,2,2020-02-25,2020-03-02,fao_swarm
89,36.67261853996888,1.584325865972308,0,2,2020-02-25,,synthetic_background
90,37.79882099755649,0.6859504754777332,0,2,2020-02-25,,synthetic_background
91,38.4300711953961,1.3911846307102145,0,2,2020-02-25,,synthetic_background
92,38.97313064145389,3.315792738167218,0,2,2020-02-25,,synthetic_background
93,37.31630487657031,0.5219591604185159,0,2,2020-02-25,,synthetic_background
94,37.233667348849366,4.45959147029285,0,2,2020-02-25,,synthetic_background
95,36.65503589187592,5.226774379138144,0,2,2020-02-25,,synthetic_background
96,37.65785081537411,1.1620979894181036,0,2,2020-02-25,,synthetic_background
97,37.295363959165904,4.526448496400324,0,2,2020-02-25,,synthetic_background
98,37.39386302927008,1.6992789980146072,0,2,2020-02-25,,synthetic_background
99,38.646625270470636,2.062720943630949,0,2,2020-02-25,,synthetic_background
100,38.752303083094255,4.838487361776107,0,2,2020-02-25,,synthetic_background
101,37.1599419468634,1.013611062563359,0,2,2020-02-25,,synthetic_background
102,36.113264182706835,1.9413316461293217,0,2,2020-02-25,,synthetic_background
103,37.22757250404373,0.44685663176253887,0,2,2020-02-25,,synthetic_background
104,37.48804904367939,3.929825359228089,0,2,2020-02-25,,synthetic_background
105,37.07952962434689,1.2234599422883274,0,2,2020-02-25,,synthetic_background
106,38.376602593056845,3.9767337175314945,0,2,2020-02-25,,synthetic_background
107,38.65703577858113,4.990494633729664,0,2,2020-02-25,,synthetic_background
108,38.71616080478766,3.3058192108125164,0,2,2020-02-25,,synthetic_background
109,36.69377848727556,5.6748477897403715,0,2,2020-02-25,,synthetic_background
110,38.19,5.08611111100004,1,3,2020-03-03,2020-03-03,fao_swarm
111,38.2263888890001,4.33388888900004,1,3,2020-03-03,2020-03-03,fao_swarm
112,38.1833333330001,4.97777777800007,1,3,2020-03-03,2020-03-04,fao_swarm
113,38.1702777780001,5.01944444400004,1,3,2020-03-03,2020-03-04,fao_swarm
114,38.1936111110001,4.7475,1,3,2020-03-03,2020-03-05,fao_swarm
115,38.190555556,4.435,1,3,2020-03-03,2020-03-05,fao_swarm
116,38.212222222,4.88361111100005,1,3,2020-03-03,2020-03-03,fao_swarm
117,37.953611111,5.06888888900005,1,3,2020-03-03,2020-03-05,fao_swarm
118,37.985,5.1225,1,3,2020-03-03,2020-03-05,fao_swarm
119,38.37,4.85638888900007,1,3,2020-03-03,2020-03-05,fao_swarm
120,36.75,2.4,1,3,2020-03-03,2020-03-03,fao_swarm
121,37.4166666670001,0.583333333000041,1,3,2020-03-03,2020-03-04,fao_swarm
122,36.266666667,0.0,1,3,2020-03-03,2020-03-04,fao_swarm
123,37.316666667,0.966666667000027,1,3,2020-03-03,2020-03-04,fao_swarm
124,36.75,2.4,1,3,2020-03-03,2020-03-05,fao_swarm
125,38.164444444,4.67583333300007,1,3,2020-03-03,2020-03-06,fao_swarm
126,38.1358333330001,4.66777777800007,1,3,2020-03-03,2020-03-07,fao_swarm
127,38.130277778,4.70166666700004,1,3,2020-03-03,2020-03-06,fao_swarm
128,38.139722222,4.73,1,3,2020-03-03,2020-03-06,fao_swarm
129,38.1375,4.6925,1,3,2020-03-03,2020-03-07,fao_swarm
130,38.1022222220001,4.64972222200004,1,3,2020-03-03,2020-03-07,fao_swarm
131,38.130277778,4.65916666700002,1,3,2020-03-03,2020-03-07,fao_swarm
132,37.8669444440001,5.01694444400005,1,3,2020-03-03,2020-03-09,fao_swarm
133,38.1013888890001,4.68444444400006,1,3,2020-03-03,2020-03-09,fao_swarm
134,38.084722222,4.67388888900007,1,3,2020-03-03,2020-03-09,fao_swarm
135,38.2263888890001,4.33388888900004,1,3,2020-03-03,2020-03-04,fao_swarm
136,37.903333333,5.07861111100004,1,3,2020-03-03,2020-03-09,fao_swarm
137,37.9861111110001,4.65777777800002,1,3,2020-03-03,2020-03-09,fao_swarm
138,36.816666667,2.28333333300003,1,3,2020-03-03,2020-03-06,fao_swarm
139,37.5441666670001,0.507222222000053,1,3,2020-03-03,2020-03-07,fao_swarm
140,36.6666666670001,0.266666667000038,1,3,2020-03-03,2020-03-08,fao_swarm
141,36.833333333,2.25,1,3,2020-03-03,2020-03-06,fao_swarm
142,38.54370018096033,1.1336305759500775,0,3,2020-03-03,,synthetic_background
143,37.35182064948304,3.7520834046171174,0,3,2020-03-03,,synthetic_background
144,38.90924293977255,1.2468400905329746,0,3,2020-03-03,,synthetic_background
145,36.73705844819311,4.645822669162278,0,3,2020-03-03,,synthetic_background
146,37.90883006597866,4.730935452596238,0,3,2020-03-03,,synthetic_background
147,38.640605250159936,2.1934882196556282,0,3,2020-03-03,,synthetic_background
148,37.780130759160244,3.0353638743592,0,3,2020-03-03,,synthetic_background
149,37.875856237911826,3.93502287470898,0,3,2020-03-03,,synthetic_background
150,36.037085523829255,3.1348626333295906,0,3,2020-03-03,,synthetic_background
151,37.39730144642791,1.536106066338419,0,3,2020-03-03,,synthetic_background
152,38.65477897134492,0.4646108022136437,0,3,2020-03-03,,synthetic_background
153,36.96941981619631,4.927282767784875,0,3,2020-03-03,,synthetic_background
154,36.86456964395786,0.4422097673212051,0,3,2020-03-03,,synthetic_background
155,38.688506401159685,2.6996418701354203,0,3,2020-03-03,,synthetic_background
156,36.19263891202795,2.0378963304862383,0,3,2020-03-03,,synthetic_background
157,38.69633889582348,5.3644501061375145,0,3,2020-03-03,,synthetic_background
158,38.68890607547682,2.6149159598871767,0,3,2020-03-03,,synthetic_background
159,38.09118708615155,2.449180198237728,0,3,2020-03-03,,synthetic_background
160,36.65086615448768,4.343990387476623,0,3,2020-03-03,,synthetic_background
161,38.948627486287165,2.0676802718860685,0,3,2020-03-03,,synthetic_background
162,37.74851003235057,4.724491604855031,0,3,2020-03-03,,synthetic_background
163,36.52463873898231,5.1723240554211465,0,3,2020-03-03,,synthetic_background
164,37.64570797041091,2.5914229041935175,0,3,2020-03-03,,synthetic_background
165,36.23466900292658,5.831112374838911,0,3,2020-03-03,,synthetic_background
166,37.15334068889068,5.674617012404673,0,3,2020-03-03,,synthetic_background
167,38.932404602505756,3.0801985876533093,0,3,2020-03-03,,synthetic_background
168,36.55911930971637,4.230733146300785,0,3,2020-03-03,,synthetic_background
169,37.573360334467566,2.771862498329698,0,3,2020-03-03,,synthetic_background
170,37.405372667917334,1.9728791164901192,0,3,2020-03-03,,synthetic_background
171,37.614896286815494,2.1488658363626567,0,3,2020-03-03,,synthetic_background
172,36.509638336289235,4.959124891694965,0,3,2020-03-03,,synthetic_background
173,38.624523554017514,2.8023192984589653,0,3,2020-03-03,,synthetic_background
174,38.215,5.01583333300005,1,4,2020-03-10,2020-03-12,fao_swarm
175,38.1791666670001,4.79333333300002,1,4,2020-03-10,2020-03-12,fao_swarm
176,38.2486111110001,4.99861111100006,1,4,2020-03-10,2020-03-13,fao_swarm
177,38.2913888890001,4.98583333300007,1,4,2020-03-10,2020-03-13,fao_swarm
178,38.214444444,5.01194444400005,1,4,2020-03-10,2020-03-13,fao_swarm
179,38.1741666670001,4.86333333300007,1,4,2020-03-10,2020-03-13,fao_swarm
180,38.1947222220001,4.72555555600007,1,4,2020-03-10,2020-03-14,fao_swarm
181,38.2175,4.69611111100005,1,4,2020-03-10,2020-03-14,fao_swarm
182,38.210555556,4.70027777800004,1,4,2020-03-10,2020-03-14,fao_swarm
183,37.7488888890001,5.01833333300004,1,4,2020-03-10,2020-03-16,fao_swarm
184,37.9830555560001,4.64888888900003,1,4,2020-03-10,2020-03-10,fao_swarm
185,38.2341666670001,5.05861111100006,1,4,2020-03-10,2020-03-12,fao_swarm
186,38.3544444440001,5.07194444400005,1,4,2020-03-10,2020-03-12,fao_swarm
187,38.211111111,4.70222222200005,1,4,2020-03-10,2020-03-14,fao_swarm
188,38.211944444,4.66166666700002,1,4,2020-03-10,2020-03-14,fao_swarm
189,38.213888889,4.65583333300003,1,4,2020-03-10,2020-03-14,fao_swarm
190,38.273333333,4.45361111100004,1,4,2020-03-10,2020-03-15,fao_swarm
191,38.2597222220001,4.43527777800006,1,4,2020-03-10,2020-03-15,fao_swarm
192,38.1836111110001,4.44555555600004,1,4,2020-03-10,2020-03-15,fao_swarm
193,38.143055556,4.44833333300005,1,4,2020-03-10,2020-03-15,fao_swarm
194,38.0583333330001,4.46555555600003,1,4,2020-03-10,2020-03-15,fao_swarm
195,38.2944444440001,5.14388888900004,1,4,2020-03-10,2020-03-10,fao_swarm
196,38.3158333330001,5.1475,1,4,2020-03-10,2020-03-10,fao_swarm
197,38.389444444,5.08944444400004,1,4,2020-03-10,2020-03-12,fao_swarm
198,38.4202777780001,5.0675,1,4,2020-03-10,2020-03-12,fao_swarm
199,38.4741666670001,5.13861111100005,1,4,2020-03-10,2020-03-10,fao_swarm
200,38.3158333330001,5.14916666700003,1,4,2020-03-10,2020-03-10,fao_swarm
201,37.3666666670001,0.15,1,4,2020-03-10,2020-03-11,fao_swarm
202,36.033333333,1.95,1,4,2020-03-10,2020-03-12,fao_swarm
203,37.316666667,0.06666666700005,1,4,2020-03-10,2020-03-12,fao_swarm
204,37.333333333,0.06666666700005,1,4,2020-03-10,2020-03-13,fao_swarm
205,37.1666666670001,0.616666667000061,1,4,2020-03-10,2020-03-15,fao_swarm
206,37.718611111,0.12861111100006,1,4,2020-03-10,2020-03-10,fao_adult
207,36.37432,5.01113,0,4,2020-03-10,2020-03-11,fao_no_locust
208,36.24217,5.07912,0,4,2020-03-10,2020-03-11,fao_no_locust
209,36.11185,5.14618,0,4,2020-03-10,2020-03-11,fao_no_locust
210,38.32585,4.36763,0,4,2020-03-10,2020-03-11,fao_no_locust
211,38.43882,4.38918,0,4,2020-03-10,2020-03-11,fao_no_locust
212,36.07715,5.21902,0,4,2020-03-10,2020-03-11,fao_no_locust
213,38.5549,4.45977,0,4,2020-03-10,2020-03-11,fao_no_locust
214,38.57085,4.42087,0,4,2020-03-10,2020-03-11,fao_no_locust
215,37.47752,5.08828,0,4,2020-03-10,2020-03-11,fao_no_locust
216,37.50683,5.10387,0,4,2020-03-10,2020-03-11,fao_no_locust
217,37.53242,5.12305,0,4,2020-03-10,2020-03-11,fao_no_locust
218,37.57262,5.12223,0,4,2020-03-10,2020-03-11,fao_no_locust
219,37.59825,5.1277,0,4,2020-03-10,2020-03-11,fao_no_locust
220,38.2149,5.02552,0,4,2020-03-10,2020-03-12,fao_no_locust
221,38.39335,5.06467,0,4,2020-03-10,2020-03-12,fao_no_locust
222,38.22598,4.9962,0,4,2020-03-10,2020-03-13,fao_no_locust
223,38.26125,5.09153,0,4,2020-03-10,2020-03-13,fao_no_locust
224,36.9855,0.62321,0,4,2020-03-10,2020-03-13,fao_no_locust
225,38.1942,4.72778,0,4,2020-03-10,2020-03-14,fao_no_locust
226,38.19603,4.79315,0,4,2020-03-10,2020-03-14,fao_no_locust
227,38.18628,4.84388,0,4,2020-03-10,2020-03-14,fao_no_locust
228,37.86487,4.97968,0,4,2020-03-10,2020-03-16,fao_no_locust
229,37.82533,4.98842,0,4,2020-03-10,2020-03-16,fao_no_locust
230,37.77723,5.00702,0,4,2020-03-10,2020-03-16,fao_no_locust
231,37.7514,4.98428,0,4,2020-03-10,2020-03-16,fao_no_locust
232,37.72092,4.95218,0,4,2020-03-10,2020-03-16,fao_no_locust
233,37.68385,4.93888,0,4,2020-03-10,2020-03-16,fao_no_locust
234,37.69027,5.08568,0,4,2020-03-10,2020-03-16,fao_no_locust
235,38.79166966651379,2.287216535577932,0,4,2020-03-10,,synthetic_background
236,37.99604128915454,5.994928252234355,0,4,2020-03-10,,synthetic_background
237,38.679670221869785,4.614473489839634,0,4,2020-03-10,,synthetic_background
238,37.15752793411805,3.651995140710463,0,4,2020-03-10,,synthetic_background
239,36.78684644621762,2.945802949301677,0,4,2020-03-10,,synthetic_background
240,37.1833333330001,1.81666666700005,1,5,2020-03-17,2020-03-20,fao_swarm
241,37.016666667,0.866666667000061,1,5,2020-03-17,2020-03-20,fao_swarm
242,37.333333333,0.06666666700005,1,5,2020-03-17,2020-03-20,fao_swarm
243,37.1833333330001,1.83333333300004,1,5,2020-03-17,2020-03-20,fao_swarm
244,37.0,0.833333333000041,1,5,2020-03-17,2020-03-20,fao_swarm
245,36.9833333330001,0.8,1,5,2020-03-17,2020-03-20,fao_swarm
246,37.2,1.88333333300005,1,5,2020-03-17,2020-03-20,fao_swarm
247,37.1,0.9,1,5,2020-03-17,2020-03-20,fao_swarm
248,37.15,1.25,1,5,2020-03-17,2020-03-20,fao_swarm
249,37.1833333330001,0.916666667000072,1,5,2020-03-17,2020-03-21,fao_swarm
250,37.15,0.933333333000064,1,5,2020-03-17,2020-03-21,fao_swarm
251,37.1333333330001,0.916666667000072,1,5,2020-03-17,2020-03-21,fao_swarm
252,37.1166666670001,0.9,1,5,2020-03-17,2020-03-21,fao_swarm
253,37.1666666670001,0.916666667000072,1,5,2020-03-17,2020-03-21,fao_swarm
254,37.1333333330001,0.916666667000072,1,5,2020-03-17,2020-03-22,fao_swarm
255,37.1666666670001,0.916666667000072,1,5,2020-03-17,2020-03-22,fao_swarm
256,37.1333333330001,0.9,1,5,2020-03-17,2020-03-22,fao_swarm
257,37.316666667,0.966666667000027,1,5,2020-03-17,2020-03-22,fao_swarm
258,37.0,0.833333333000041,1,5,2020-03-17,2020-03-22,fao_swarm
259,37.216666667,0.933333333000064,1,5,2020-03-17,2020-03-22,fao_swarm
260,37.004166667,0.861388889000068,1,5,2020-03-17,2020-03-22,fao_swarm
261,37.3822222220001,0.11,1,5,2020-03-17,2020-03-22,fao_swarm
262,36.831666667,5.45805555600003,1,5,2020-03-17,2020-03-23,fao_swarm
263,37.925,4.96111111100004,1,5,2020-03-17,2020-03-23,fao_swarm
264,38.212777778,4.87527777800005,1,5,2020-03-17,2020-03-23,fao_swarm
265,36.266666667,0.016666667000038,1,5,2020-03-17,2020-03-23,fao_swarm
266,37.833333333,0.016666667000038,1,5,2020-03-17,2020-03-23,fao_swarm
267,36.2255555560001,0.00194444400006,1,5,2020-03-17,2020-03-23,fao_swarm
268,37.783333333,0.133333333000053,1,5,2020-03-17,2020-03-23,fao_swarm
269,38.273888889,4.48361111100007,1,5,2020-03-17,2020-03-17,fao_swarm
270,38.1255555560001,4.44166666700005,1,5,2020-03-17,2020-03-18,fao_swarm
271,38.1969444440001,4.7625,1,5,2020-03-17,2020-03-18,fao_swarm
272,38.1983333330001,4.79361111100008,1,5,2020-03-17,2020-03-18,fao_swarm
273,38.1802777780001,4.45944444400004,1,5,2020-03-17,2020-03-17,fao_swarm
274,38.1961111110001,4.42916666700006,1,5,2020-03-17,2020-03-17,fao_swarm
275,37.6227777780001,0.385277778000045,1,5,2020-03-17,2020-03-17,fao_swarm
276,37.2333333330001,0.583333333000041,1,5,2020-03-17,2020-03-18,fao_swarm
277,37.1666666670001,0.633333333000053,1,5,2020-03-17,2020-03-18,fao_swarm
278,37.035,0.1175,1,5,2020-03-17,2020-03-18,fao_swarm
279,37.591388889,0.525555556000029,1,5,2020-03-17,2020-03-18,fao_swarm
280,37.266666667,0.6,1,5,2020-03-17,2020-03-19,fao_swarm
281,37.2333333330001,0.583333333000041,1,5,2020-03-17,2020-03-19,fao_swarm
282,37.326944444,0.077222222000046,1,5,2020-03-17,2020-03-19,fao_swarm
283,37.2333333330001,0.583333333000041,1,5,2020-03-17,2020-03-17,fao_swarm
284,36.9883333330001,5.37305555600005,1,5,2020-03-17,2020-03-17,fao_swarm
285,38.0583333330001,4.46527777800003,1,5,2020-03-17,2020-03-17,fao_swarm
286,38.1669444440001,4.45833333300004,1,5,2020-03-17,2020-03-17,fao_swarm
287,37.9963888890001,4.39111111100004,1,5,2020-03-17,2020-03-19,fao_swarm
288,38.0672222220001,4.51361111100005,1,5,2020-03-17,2020-03-20,fao_swarm
289,38.089444444,4.88555555600004,1,5,2020-03-17,2020-03-20,fao_swarm
290,38.210277778,4.45972222200004,1,5,2020-03-17,2020-03-19,fao_swarm
291,38.19295,4.744566,0,5,2020-03-17,2020-03-19,fao_no_locust
292,38.282482,4.33015,0,5,2020-03-17,2020-03-20,fao_no_locust
293,38.153282,4.37935,0,5,2020-03-17,2020-03-20,fao_no_locust
294,38.169968,4.868683,0,5,2020-03-17,2020-03-20,fao_no_locust
295,38.295166,5.243733,0,5,2020-03-17,2020-03-20,fao_no_locust
296,38.29418,5.218517,0,5,2020-03-17,2020-03-20,fao_no_locust
297,38.33082,5.303367,0,5,2020-03-17,2020-03-21,fao_no_locust
298,38.351166,5.31635,0,5,2020-03-17,2020-03-21,fao_no_locust
299,38.32665,5.362933,0,5,2020-03-17,2020-03-21,fao_no_locust
300,38.259815,5.523133,0,5,2020-03-17,2020-03-21,fao_no_locust
301,38.2925,5.272083,0,5,2020-03-17,2020-03-21,fao_no_locust
302,38.061817,4.911767,0,5,2020-03-17,2020-03-21,fao_no_locust
303,38.033615,4.930666,0,5,2020-03-17,2020-03-21,fao_no_locust
304,38.011982,4.945483,0,5,2020-03-17,2020-03-21,fao_no_locust
305,37.9505,4.96375,0,5,2020-03-17,2020-03-21,fao_no_locust
306,37.89892,4.960883,0,5,2020-03-17,2020-03-23,fao_no_locust
307,37.837715,4.985283,0,5,2020-03-17,2020-03-23,fao_no_locust
308,37.760117,5.012434,0,5,2020-03-17,2020-03-23,fao_no_locust
309,38.1978,4.7738,0,5,2020-03-17,2020-03-23,fao_no_locust
310,38.192616,4.735317,0,5,2020-03-17,2020-03-23,fao_no_locust
311,38.205868,4.706433,0,5,2020-03-17,2020-03-23,fao_no_locust
312,38.212917,4.69975,0,5,2020-03-17,2020-03-23,fao_no_locust
313,36.70945,1.09685,0,5,2020-03-17,2020-03-23,fao_no_locust
314,38.88078211600918,3.3656526496842134,0,5,2020-03-17,,synthetic_background
315,38.79860628165278,2.5639429872459445,0,5,2020-03-17,,synthetic_background
316,36.81090298520353,3.8178195079710964,0,5,2020-03-17,,synthetic_background
317,38.62535428178478,1.8649892981250922,0,5,2020-03-17,,synthetic_background
318,37.20389996266391,4.041287023503841,0,5,2020-03-17,,synthetic_background
319,36.860685321703784,0.750546000591009,0,5,2020-03-17,,synthetic_background
320,36.307382931859586,4.029980988279215,0,5,2020-03-17,,synthetic_background
321,36.78817064544101,0.13126553773614225,0,5,2020-03-17,,synthetic_background
322,38.47292528212499,2.9622218622207503,0,5,2020-03-17,,synthetic_background
323,38.256183741542145,5.300855924353787,0,5,2020-03-17,,synthetic_background
324,38.53020252278792,1.7699907074275654,0,5,2020-03-17,,synthetic_background
325,36.66949771678535,4.614464236027619,0,5,2020-03-17,,synthetic_background
326,37.97482751958754,0.5299830662984979,0,5,2020-03-17,,synthetic_background
327,36.49312034044302,2.2340335858100695,0,5,2020-03-17,,synthetic_background
328,37.29999817693134,3.7900843222773037,0,5,2020-03-17,,synthetic_background
329,36.50841098118219,2.295390389329503,0,5,2020-03-17,,synthetic_background
330,37.940755796778085,1.6424329112154878,0,5,2020-03-17,,synthetic_background
331,36.857064520450535,5.696159585892191,0,5,2020-03-17,,synthetic_background
332,38.86404842175942,3.695323234731398,0,5,2020-03-17,,synthetic_background
333,36.56434698235843,1.8913910599444357,0,5,2020-03-17,,synthetic_background
334,38.76351006563145,2.771016371630191,0,5,2020-03-17,,synthetic_background
335,37.570606835140545,1.5068362539466107,0,5,2020-03-17,,synthetic_background
336,38.56963949218197,1.26394973247278,0,5,2020-03-17,,synthetic_background
337,36.37879633091356,1.2552358392806722,0,5,2020-03-17,,synthetic_background
338,38.652608618310026,4.734149918836739,0,5,2020-03-17,,synthetic_background
339,38.606100007758755,0.8211758249701575,0,5,2020-03-17,,synthetic_background
340,36.04265554929093,3.0563988540115816,0,5,2020-03-17,,synthetic_background
341,37.2726649731186,2.793283094486833,0,5,2020-03-17,,synthetic_background
342,37.966666667,0.133333333000053,1,6,2020-03-24,2020-03-30,fao_swarm
343,36.8705555560001,2.35222222200002,1,6,2020-03-24,2020-03-30,fao_swarm
344,36.6333333330001,1.26666666700004,1,6,2020-03-24,2020-03-30,fao_swarm
345,37.516666667,0.55,1,6,2020-03-24,2020-03-30,fao_swarm
346,36.533333333,0.25,1,6,2020-03-24,2020-03-30,fao_swarm
347,36.55,0.183333333000064,1,6,2020-03-24,2020-03-30,fao_swarm
348,37.0458333330001,5.32166666700004,1,6,2020-03-24,2020-03-24,fao_swarm
349,36.3666666670001,0.166666667000072,1,6,2020-03-24,2020-03-27,fao_swarm
350,36.533333333,0.25,1,6,2020-03-24,2020-03-27,fao_swarm
351,37.016666667,0.03333333300003,1,6,2020-03-24,2020-03-27,fao_swarm
352,36.4166666670001,0.083333333000041,1,6,2020-03-24,2020-03-27,fao_swarm
353,36.566666667,0.35,1,6,2020-03-24,2020-03-27,fao_swarm
