row_id,Precip_T45,Precip,Temp,SoilTemp_T30,SoilTemp_T15
85,0.003121898,0.032321303,293.8897842,295.4969082,296.2069811
86,0.003121898,0.032321303,293.8897842,295.4969082,296.2069811
87,0.003121898,0.032321303,293.8897842,295.4969082,296.2069811
88,0.003121898,0.032321303,293.8897842,295.4969082,296.2069811
89,0.003540769,0.014742836,296.7221952,301.5639275,301.4462552
90,0.009926871,0.020469486,298.0665257,300.0996317,300.2784004
91,0.004365504,0.027690425,300.8639053,303.8656907,304.4338854
92,0.000352875,0.026729568,299.4144587,301.6333719,301.9527385
93,0.013803005,0.016490071,295.7839248,297.8484653,297.8812975
94,0.00638409,0.06064482,298.2894641,300.0384772,299.4346124
95,0.024773061,0.034373879,295.565636,296.3004238,296.7644952
96,0.011779383,0.016067534,298.9764324,302.3764655,302.5951484
97,0.003499895,0.041845917,299.7232477,302.0035434,301.7714234
98,0.006963357,0.020507529,298.9121855,301.6789666,302.0696113
99,0.003009305,0.043838143,300.5278593,303.3290805,303.7541382
100,0.002167299,0.008045941,295.159424,296.8680887,298.3034546
101,0.016652569,0.031667098,295.1337838,297.1494581,297.3008559
102,0.001468808,0.002081393,303.1576499,308.1119418,306.2607083
103,0.019203916,0.018517479,292.3032933,293.934788,294.0963854
104,0.00042218,0.052486628,300.4068578,304.4614752,304.2943943
105,0.012363032,0.02233073,296.5692872,298.4057786,298.5996352
106,0.001698703,0.019141852,294.7135689,297.0681701,298.5281996
107,0.001901299,0.00961405,296.0379016,298.2301927,299.5364516
108,0.000388295,0.015724882,299.0416342,302.2199985,302.8495267
109,0.045377433,0.066692411,294.0671931,293.2507331,293.5697252
110,0.001204044,0.01065047,294.9091256,297.4995937,298.1060859
111,0.001740918,0.01709175,295.3289878,298.1882548,299.6291057
112,0.001370341,0.014088108,294.7512154,296.8641554,297.6166925
113,0.001370341,0.014088108,294.7512154,296.8641554,297.6166925
114,0.001140878,0.015082701,294.731988,297.8601081,299.0348999
115,0.001524463,0.015304147,295.5180069,298.4016011,299.7734199
116,0.001477286,0.016412153,294.1324654,297.0915913,298.1058255
117,0.003553197,0.025246947,294.3502117,295.8014546,296.4904555
118,0.003553197,0.025246947,294.3502117,295.8014546,296.4904555
119,0.001683891,0.012894794,294.5784018,297.4503696,298.6762791
120,0.001330957,0.034750878,301.108442,306.5615132,307.3255087
121,0.014158547,0.022837742,297.0820639,300.1210022,300.2093466
122,0.087764666,0.056095838,288.0989693,290.6414883,290.8555217
123,0.018680751,0.036037578,294.7871149,296.2897305,296.3825182
124,0.001330957,0.034750878,301.108442,306.5615132,307.3255087
125,0.001140878,0.015082701,294.731988,297.8601081,299.0348999
126,0.001267031,0.024174704,295.7057944,298.5139709,299.6218845
127,0.001267031,0.024174704,295.7057944,298.5139709,299.6218845
128,0.001267031,0.024174704,295.7057944,298.5139709,299.6218845
129,0.001267031,0.024174704,295.7057944,298.5139709,299.6218845
130,0.001267031,0.024174704,295.7057944,298.5139709,299.6218845
131,0.001267031,0.024174704,295.7057944,298.5139709,299.6218845
132,0.002698287,0.029207899,294.9999947,296.2706821,297.1175171
133,0.001267031,0.024174704,295.7057944,298.5139709,299.6218845
134,0.001267031,0.024174704,295.7057944,298.5139709,299.6218845
135,0.001740918,0.01709175,295.3289878,298.1882548,299.6291057
136,0.003160343,0.02355203,294.9182673,296.4861117,297.3274075
137,0.001380697,0.033011212,296.8264867,298.9793789,299.5716567
138,0.002655536,0.054995715,296.8350424,302.8251959,302.8686402
139,0.010873318,0.011885687,296.5482532,299.2201558,299.3119344
140,0.027011886,0.016109198,290.7938586,292.1674757,292.4031237
141,0.003212884,0.065314933,294.2621638,298.6928609,298.0388984
142,0.003790259,0.025326296,300.2669272,303.5360304,304.2383776
143,0.000254274,0.052127763,301.1421225,305.0991055,304.7997491
144,0.003472641,0.030654355,301.4536243,304.022033,304.5878351
145,0.001592249,0.004557609,301.7881457,306.3726515,305.1479316
146,0.001160443,0.031879409,297.1332901,299.3445861,299.8686565
147,0.00294736,0.042071565,300.4190973,303.1699713,303.6517673
148,0.000571653,0.032156333,301.514361,305.3878696,307.2182387
149,0.000520781,0.04384011,298.9715442,302.6785271,303.625015
150,0.003984183,0.005309983,303.0441733,307.0708991,306.5187161
151,0.010450348,0.021521612,298.4566353,301.0528435,301.3500095
152,0.008383513,0.037047311,300.1589357,302.9141554,303.1857029
153,0.011030287,0.065263539,299.1721084,299.1754075,299.1869616
154,0.020635575,0.020154729,292.206771,293.5699008,293.6711467
155,0.001571447,0.024741261,300.2583226,303.3547641,304.0551365
156,0.001042485,0.002528443,302.9408855,308.7900397,307.0000909
157,0.002013624,0.004529222,296.0321507,298.4468431,298.8815851
158,0.001912683,0.028079285,300.3594836,303.5291293,304.3283787
159,0.008072883,0.03181678,297.6249513,299.3120341,299.6148262
160,0.002280459,0.012506633,302.1314834,306.7139763,305.7931953
161,0.00240837,0.038192689,300.5971572,303.5130052,303.8676202
162,0.000350326,0.017365246,298.2475153,301.1002719,301.9293498
163,0.038893521,0.051915019,296.7572321,297.2977925,297.3495647
164,0.004981086,0.032214581,301.4849665,304.9069071,305.7127645
165,0.009172335,0.010786175,298.5264541,299.293653,299.8724759
166,0.004002869,0.005203515,296.3779244,296.2127122,296.7748468
167,0.000228346,0.018933638,299.8792862,303.0416836,303.5385349
168,0.002958804,0.02252984,301.9703832,305.7799051,305.4771308
169,0.00079529,0.029803707,301.6682239,304.6559414,306.1620158
170,0.003671244,0.019821062,300.2443415,303.4938374,304.3009915
171,0.004094422,0.035030215,300.2697972,304.0478196,304.4885566
172,0.0174229,0.024277731,298.8336807,300.2271491,300.8349108
173,0.001109555,0.020969539,300.2103463,303.309419,303.8857409
174,0.001370341,0.014088108,294.7512154,296.8641554,297.6166925
175,0.001329288,0.015952557,293.9816896,297.5224941,298.712439
176,0.001370341,0.014088108,294.7512154,296.8641554,297.6166925
177,0.001117438,0.009543031,294.8372126,298.0197272,298.9262628
178,0.001370341,0.014088108,294.7512154,296.8641554,297.6166925
179,0.001477286,0.016412153,294.1324654,297.0915913,298.1058255
180,0.001140878,0.015082701,294.731988,297.8601081,299.0348999
181,0.001140878,0.015082701,294.731988,297.8601081,299.0348999
182,0.001140878,0.015082701,294.731988,297.8601081,299.0348999
183,0.000600666,0.007095455,298.7897516,301.4193691,302.1160903
184,0.001110673,0.031144931,297.4780871,299.5521165,300.2426311
185,0.001204044,0.01065047,294.9091256,297.4995937,298.1060859
186,0.00085558,0.006677567,294.7777345,297.6025343,298.2504327
187,0.001140878,0.015082701,294.731988,297.8601081,299.0348999
188,0.001140878,0.015082701,294.731988,297.8601081,299.0348999
189,0.001140878,0.015082701,294.731988,297.8601081,299.0348999
190,0.001146644,0.009184881,294.666325,298.2252176,299.4849813
191,0.001318246,0.009691565,295.1911839,298.4187506,299.6973728
192,0.001524463,0.015304147,295.5180069,298.4016011,299.7734199
193,0.001605168,0.024288058,295.5853625,298.337544,299.3958917
194,0.001305178,0.02373895,296.2230036,298.912072,299.9703058
195,0.000750125,0.006297513,294.6456978,297.9556973,298.5052775
196,0.000750125,0.006297513,294.6456978,297.9556973,298.5052775
197,0.00085558,0.006677567,294.7777345,297.6025343,298.2504327
198,0.00085558,0.006677567,294.7777345,297.6025343,298.2504327
199,0.000927761,0.006767481,295.691325,298.4514492,299.2393813
200,0.000750125,0.006297513,294.6456978,297.9556973,298.5052775
201,0.10491252,0.091318994,287.7690648,289.9456875,289.7258125
202,0.002121225,0.00214751,303.2550131,308.0122402,305.8962769
203,0.090327561,0.087519824,288.8256729,290.5747836,290.3751235
204,0.090327561,0.087519824,288.8256729,290.5747836,290.3751235
205,0.015990347,0.024806856,295.7380481,296.9421393,297.0416274
206,0.034638658,0.034636184,293.2533964,294.3389438,294.3397719
207,0.011533663,0.021276786,299.4888239,301.1465284,301.7310859
208,0.004942641,0.005960523,301.5662056,304.1869147,303.716329
209,0.003821477,0.00357604,302.8553441,306.8927198,305.2932116
210,0.001318246,0.009691565,295.1911839,298.4187506,299.6973728
211,0.000976101,0.007454097,295.4923233,298.9447869,300.1268976
212,0.003907934,0.004350602,302.5489639,306.3826395,305.1103991
213,0.000967607,0.00711961,295.8647788,299.1308492,300.4221341
214,0.000669778,0.004967242,295.6635364,299.4801764,300.5913236
215,0.000284612,0.004321962,297.8855524,302.2687669,302.3197795
216,0.000284612,0.004321962,297.8855524,302.2687669,302.3197795
217,0.000284612,0.004321962,297.8855524,302.2687669,302.3197795
218,0.000235111,0.004125579,298.5269967,302.5853793,302.7753622
219,0.000235111,0.004125579,298.5269967,302.5853793,302.7753622
220,0.001370341,0.014088108,294.7512154,296.8641554,297.6166925
221,0.00085558,0.006677567,294.7777345,297.6025343,298.2504327
222,0.001370341,0.014088108,294.7512154,296.8641554,297.6166925
223,0.000750125,0.006297513,294.6456978,297.9556973,298.5052775
224,0.015512109,0.024881407,293.5664769,294.8783481,294.8672187
225,0.001140878,0.015082701,294.731988,297.8601081,299.0348999
226,0.001329288,0.015952557,293.9816896,297.5224941,298.712439
227,0.001329288,0.015952557,293.9816896,297.5224941,298.712439
228,0.002698287,0.029207899,294.9999947,296.2706821,297.1175171
229,0.001627445,0.018838837,297.1500652,297.5975375,298.3829251
230,0.001627445,0.018838837,297.1500652,297.5975375,298.3829251
231,0.001627445,0.018838837,297.1500652,297.5975375,298.3829251
232,0.000600666,0.007095455,298.7897516,301.4193691,302.1160903
233,0.000685573,0.009240075,299.0942981,300.7972391,301.656368
234,0.000582397,0.006877556,298.7869847,301.6449713,302.1947252
235,0.00236404,0.035630851,300.4978517,303.60012,304.1958754
236,0.017324105,0.025006666,295.0199654,295.6093865,296.0342272
237,0.001348525,0.007532924,296.3843589,299.2194125,300.6990655
238,0.00022313,0.070626109,301.5673178,305.4741489,304.7292359
239,0.00140366,0.04093933,301.7377334,305.9933275,306.6240655
240,0.005992085,0.015975072,295.9311253,299.5871805,299.7499173
241,0.014033616,0.022756173,293.8446182,295.2964362,295.3101007
242,0.090327561,0.087519824,288.8256729,290.5747836,290.3751235
243,0.005992085,0.015975072,295.9311253,299.5871805,299.7499173
244,0.013521835,0.023402869,294.1963651,295.9902784,295.9727255
245,0.013521835,0.023402869,294.1963651,295.9902784,295.9727255
246,0.004870176,0.015004709,298.1937393,302.4516282,302.6649618
247,0.015142277,0.028363778,294.9758899,297.0190273,297.0655152
248,0.013088048,0.022697984,294.556402,296.234278,296.4020278
249,0.016747564,0.03312318,295.3017037,297.6228685,297.6777222
250,0.016747564,0.03312318,295.3017037,297.6228685,297.6777222
251,0.015142277,0.028363778,294.9758899,297.0190273,297.0655152
252,0.015142277,0.028363778,294.9758899,297.0190273,297.0655152
253,0.016747564,0.03312318,295.3017037,297.6228685,297.6777222
254,0.015142277,0.028363778,294.9758899,297.0190273,297.0655152
255,0.016747564,0.03312318,295.3017037,297.6228685,297.6777222
256,0.015142277,0.028363778,294.9758899,297.0190273,297.0655152
257,0.018680751,0.036037578,294.7871149,296.2897305,296.3825182
258,0.013521835,0.023402869,294.1963651,295.9902784,295.9727255
259,0.016747564,0.03312318,295.3017037,297.6228685,297.6777222
260,0.014033616,0.022756173,293.8446182,295.2964362,295.3101007
261,0.10491252,0.091318994,287.7690648,289.9456875,289.7258125
262,0.006449625,0.016350641,300.4498916,300.5355258,300.7486532
263,0.002698287,0.029207899,294.9999947,296.2706821,297.1175171
264,0.001477286,0.016412153,294.1324654,297.0915913,298.1058255
265,0.087764666,0.056095838,288.0989693,290.6414883,290.8555217
266,0.033566207,0.034430503,295.4138131,296.2068257,296.1208212
267,0.070795462,0.048779681,289.9479602,292.0536193,292.3664917
268,0.035339773,0.039393305,293.7615778,294.6202155,294.5931682
269,0.001146644,0.009184881,294.666325,298.2252176,299.4849813
270,0.001605168,0.024288058,295.5853625,298.337544,299.3958917
271,0.001329288,0.015952557,293.9816896,297.5224941,298.712439
272,0.001329288,0.015952557,293.9816896,297.5224941,298.712439
273,0.001294717,0.014805882,295.1998862,297.8268561,299.0178047
274,0.001524463,0.015304147,295.5180069,298.4016011,299.7734199
275,0.01422821,0.014771669,295.8925728,298.0655388,298.2316936
276,0.015990347,0.024806856,295.7380481,296.9421393,297.0416274
277,0.015990347,0.024806856,295.7380481,296.9421393,297.0416274
278,0.042484671,0.028606533,290.8047907,291.7882602,291.7274889
279,0.010890097,0.013586684,296.4990615,299.0043789,299.1140775
280,0.015217975,0.023640692,296.819743,298.9888298,299.0130412
281,0.015990347,0.024806856,295.7380481,296.9421393,297.0416274
282,0.090327561,0.087519824,288.8256729,290.5747836,290.3751235
283,0.015990347,0.024806856,295.7380481,296.9421393,297.0416274
284,0.002336592,0.017505377,300.52232,299.2614752,299.9451539
285,0.001305178,0.02373895,296.2230036,298.912072,299.9703058
286,0.001294717,0.014805882,295.1998862,297.8268561,299.0178047
287,0.001698464,0.033158018,295.5442276,298.7106669,299.4226821
288,0.001305178,0.02373895,296.2230036,298.912072,299.9703058
289,0.002003104,0.026532858,293.4209691,295.522863,296.2613539
290,0.001294717,0.014805882,295.1998862,297.8268561,299.0178047
291,0.001140878,0.015082701,294.731988,297.8601081,299.0348999
292,0.001532003,0.011475622,295.6574329,298.6488288,300.0385892
293,0.001524463,0.015304147,295.5180069,298.4016011,299.7734199
294,0.001477286,0.016412153,294.1324654,297.0915913,298.1058255
295,0.000464663,0.003066748,294.9314454,296.7027513,297.0837281
296,0.000464663,0.003066748,294.9314454,296.7027513,297.0837281
297,0.000840798,0.002568125,295.0194771,297.1279086,297.3638659
298,0.000781685,0.002724617,295.3688315,297.3410868,297.7021417
299,0.00140664,0.002762362,294.4341852,296.2074334,296.5079468
300,0.002733782,0.003526523,293.8722495,296.871664,296.9291057
301,0.000840798,0.002568125,295.0194771,297.1279086,297.3638659
302,0.002003104,0.026532858,293.4209691,295.522863,296.2613539
303,0.002523109,0.036368548,293.6762914,295.3199659,295.8795831
304,0.002523109,0.036368548,293.6762914,295.3199659,295.8795831
305,0.003121898,0.032321303,293.8897842,295.4969082,296.2069811
306,0.002698287,0.029207899,294.9999947,296.2706821,297.1175171
307,0.001627445,0.018838837,297.1500652,297.5975375,298.3829251
308,0.001627445,0.018838837,297.1500652,297.5975375,298.3829251
309,0.001329288,0.015952557,293.9816896,297.5224941,298.712439
310,0.001140878,0.015082701,294.731988,297.8601081,299.0348999
311,0.001140878,0.015082701,294.731988,297.8601081,299.0348999
312,0.001140878,0.015082701,294.731988,297.8601081,299.0348999
313,0.016915113,0.029526397,291.5389433,292.7240838,292.525373
314,0.000455544,0.022348001,299.0718968,301.5092509,301.9774075
315,0.001876474,0.02939394,300.4230796,303.6301439,304.478791
316,0.000666797,0.046960785,301.0756837,304.7072055,304.4749499
317,0.003550723,0.044943213,300.5677627,303.2126146,303.6613268
318,0.000622317,0.056377589,300.5510798,304.2366923,303.4205987
319,0.01188764,0.016458078,292.9324057,294.7509663,294.8215373
320,0.001072958,0.008976027,302.9535537,306.9620449,305.6846721
321,0.022481755,0.012666955,290.8509821,292.0175408,292.2586304
322,0.000500068,0.02097021,300.2273873,303.2817443,303.8192641
323,0.000840798,0.002568125,295.0194771,297.1279086,297.3638659
324,0.004043937,0.043438225,300.4921334,302.7472337,302.9271743
325,0.001592249,0.004557609,301.7881457,306.3726515,305.1479316
326,0.034482971,0.058802947,295.2208769,296.4303609,296.2401517
327,0.001068652,0.013916089,303.7448081,308.6781202,307.9711955
328,0.000255615,0.057163461,301.2953072,305.3113559,304.744378
329,0.000613719,0.014754757,301.8819934,307.9149312,307.7411065
330,0.005912691,0.02718988,300.0607966,303.1526211,303.2856866
331,0.00079228,0.000912621,298.0351835,299.5202914,299.3397936
332,0.001356885,0.022438257,295.6543187,297.8544603,298.6086847
333,0.003914833,0.028643771,298.9147299,303.5710944,303.5712715
334,0.001055017,0.021260946,300.3392417,303.0567932,303.6221829
335,0.00670816,0.018244981,298.760547,302.6270243,302.7669637
336,0.003053054,0.028028324,300.9789661,303.7711758,304.3978557
337,0.005888432,0.016176536,299.1748102,301.0691521,300.7905749
338,0.001703411,0.009000539,295.8951661,298.1421447,299.6706638
339,0.006030798,0.030271187,300.4017796,303.2949442,303.7947632
340,0.003984183,0.005309983,303.0441733,307.0708991,306.5187161
341,0.001196459,0.02391456,302.0681045,305.5733676,307.099174
342,0.037356213,0.064659386,296.7197104,297.3180074,297.0848837
343,0.002260104,0.042067169,300.5326824,304.8396219,305.3637248
344,0.009680912,0.031333565,291.5925728,293.7117682,293.4193726
345,0.012129545,0.01757349,297.1772842,299.8509392,300.0301799
346,0.047432348,0.030018776,291.2080839,292.4648824,292.5599271
347,0.034546599,0.014371424,290.5053061,291.7524149,291.9614733
348,0.002385721,0.025400146,301.0600858,299.1665208,299.4991632
349,0.065543071,0.042802318,289.8871529,291.9358839,292.1629707
350,0.047432348,0.030018776,291.2080839,292.4648824,292.5599271
351,0.088069394,0.037156134,290.3997831,290.8918463,290.8079739
352,0.067556113,0.040376797,289.2498916,290.2658264,290.4209785
353,0.033247203,0.018451526,291.010509,292.2492953,292.4664972
354,0.046803773,0.034249529,291.2671985,292.500847,292.6001289
355,0.012129545,0.01757349,297.1772842,299.8509392,300.0301799
356,0.017719939,0.021901368,292.731044,293.9790751,294.0701647
357,0.017719939,0.021901368,292.731044,293.9790751,294.0701647
358,0.006449625,0.016350641,300.4498916,300.5355258,300.7486532
359,0.030227721,0.0427116,292.8670032,294.3233568,294.0959351
360,0.033793882,0.043663114,292.1532608,293.4148118,293.2367446
361,0.035339773,0.039393305,293.7615778,294.6202155,294.5931682
362,0.015512109,0.024881407,293.5664769,294.8783481,294.8672187
363,0.087074861,0.064158931,289.6151531,292.3423238,292.5082181
364,0.087074861,0.064158931,289.6151531,292.3423238,292.5082181
365,0.014992058,0.029560923,295.330458,297.4832146,297.4869236
366,0.047432348,0.030018776,291.2080839,292.4648824,292.5599271
367,0.027011886,0.016109198,290.7938586,292.1674757,292.4031237
368,0.001871854,0.043416961,300.6608996,305.7700093,306.1468954
369,0.090327561,0.087519824,288.8256729,290.5747836,290.3751235
370,0.035339773,0.039393305,293.7615778,294.6202155,294.5931682
371,0.014992058,0.029560923,295.330458,297.4832146,297.4869236
372,0.000902653,0.029224872,302.0815322,305.6934848,307.2387357
373,0.001400322,0.024470716,295.8958443,297.5592292,298.158153
374,0.002062604,0.028438761,302.0994033,305.4448954,305.4571764
375,0.010450348,0.021521612,298.4566353,301.0528435,301.3500095
376,0.001055017,0.021260946,300.3392417,303.0567932,303.6221829
377,0.006970123,0.014145806,297.0649307,301.480936,301.3422079
378,0.007012442,0.010392755,298.4918404,300.7954976,300.4235393
379,0.003231421,0.025851875,300.8262968,303.6798509,304.105424
380,0.000218466,0.032643645,299.0742026,302.4829922,303.7509481
381,0.00140366,0.04093933,301.7377334,305.9933275,306.6240655
382,0.002952352,0.032181679,300.3061525,303.8683166,305.6494562
383,0.008785054,0.071521937,296.1219402,298.0878207,297.7268921
384,0.00063014,0.039746984,301.5974882,305.9693746,307.7079088
385,0.009589702,0.029836997,299.4112035,302.314508,302.6726278
386,0.004780501,0.023907512,300.1022299,303.5965935,303.6540948
387,0.000254274,0.052127763,301.1421225,305.0991055,304.7997491
388,0.015339032,0.01225151,295.7618871,298.6579922,298.7217706
389,0.005761549,0.023953854,300.5013402,303.0460673,303.6337443
390,0.0174229,0.024277731,298.8336807,300.2271491,300.8349108
391,0.011574552,0.021931886,298.9709203,302.206332,302.5420451
392,0.021949217,0.024773597,291.9646486,293.2120503,293.1683852
393,0.003161207,0.031762808,301.2644316,304.3006951,305.0967435
394,0.007799804,0.040805741,300.2957412,303.8999898,304.1467326
395,0.000519633,0.017282932,300.0799046,303.4442498,304.0161174
396,0.000473634,0.009915143,298.0762751,302.2080898,302.7774998
397,0.00042218,0.052486628,300.4068578,304.4614752,304.2943943
398,0.001937091,0.032806873,300.2565377,302.5219136,303.153319
399,0.001007348,0.090397611,296.9369142,300.6223314,299.5931519
400,0.004942641,0.005960523,301.5662056,304.1869147,303.716329
401,0.002167136,0.046443715,299.8154515,305.0563266,305.468472
402,0.01510708,0.029620945,295.4061525,297.0670254,297.1234796
403,0.047432348,0.030018776,291.2080839,292.4648824,292.5599271
404,0.002736241,0.050615891,298.4514975,303.3055942,303.5193618
405,0.002736241,0.050615891,298.4514975,303.3055942,303.5193618
406,0.002736241,0.050615891,298.4514975,303.3055942,303.5193618
407,0.012129545,0.01757349,297.1772842,299.8509392,300.0301799
408,0.047752559,0.02570103,290.7210179,291.980095,292.1779175
409,0.032909468,0.013302579,290.4695965,291.3469082,291.5830173
410,0.002260104,0.042067169,300.5326824,304.8396219,305.3637248
411,0.006449625,0.016350641,300.4498916,300.5355258,300.7486532
412,0.006449625,0.016350641,300.4498916,300.5355258,300.7486532
413,0.001115725,0.028857275,302.8938098,306.576612,306.887439
414,0.015512109,0.024881407,293.5664769,294.8783481,294.8672187
415,0.002260104,0.042067169,300.5326824,304.8396219,305.3637248
416,0.002167136,0.046443715,299.8154515,305.0563266,305.468472
417,0.004780501,0.023907512,300.1022299,303.5965935,303.6540948
418,0.001115725,0.028857275,302.8938098,306.576612,306.887439
419,0.001075521,0.027364983,303.1172744,303.8705736,304.3568346
420,0.001075521,0.027364983,303.1172744,303.8705736,304.3568346
421,0.018680751,0.036037578,294.7871149,296.2897305,296.3825182
422,0.013475925,0.023660421,294.3115778,295.8702806,295.8779772
423,0.002167136,0.046443715,299.8154515,305.0563266,305.468472
424,0.003938288,0.033937796,301.3397082,304.5029412,304.8758613
425,0.015512109,0.024881407,293.5664769,294.8783481,294.8672187
426,0.000969082,0.029031529,303.006695,305.440566,305.9915406
427,0.010420397,0.013254597,293.5098363,296.030171,295.9575942
428,0.010420397,0.013254597,293.5098363,296.030171,295.9575942
429,0.004780501,0.023907512,300.1022299,303.5965935,303.6540948
430,0.003465608,0.03202106,301.3647842,304.3777296,304.7643542
431,0.02465035,0.032089844,291.5587946,292.8698574,293.4988865
432,0.007370696,0.012209385,298.0816787,300.7733405,300.9244996
433,0.002385721,0.025400146,301.0600858,299.1665208,299.4991632
434,0.001075521,0.027364983,303.1172744,303.8705736,304.3568346
435,0.001115725,0.028857275,302.8938098,306.576612,306.887439
436,0.044627264,0.034394904,291.2574817,292.7468756,292.5782702
437,0.015142277,0.028363778,294.9758899,297.0190273,297.0655152
